"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"71","331.0033301238198","188.445552005923","0.0052490234375","0.005126953125","0.00537109375","2584","0.000153519510727761","32","0.000153519510727761","0","0.000153519510727761","0.000153519510727761","72:0.001858035686056858;58:0.0011813356950425569;70:0.004081750476842894","72:88;58:88;70:88","72:0.001134067225325358;58:0.0012146314515398826;70:0.002863231644134462","0.0052490234375","0.0087890625","Yes"
"72","313.0374537972356","511.78073120661","0.00244140625","0.0029296875","0.001953125","2584","0.00012969903644717925","32","0.00012969903644717925","0","0.00012969903644717925","0.00012969903644717925","73:0.001181512058079398;71:0.001858035686056858","73:88;71:88","73:0.0008924292150185587;71:0.001134067225325358","0.00244140625","0.001220703125","Yes"
"73","312.7766179852374","316.63567105966877","0.0052490234375","0.0078125","0.002685546875","2584","0.00009282405492612538","32","0.00009282405492612538","0","0.00009282405492612538","0.00009282405492612538","72:0.001181512058079398;74:0.001032881015491094;79:0.001187075962019224","72:88;74:88;79:88","72:0.0008924292150185587;74:0.0012291337848697736;79:0.0020455361602685906","0.0052490234375","0.00146484375","Yes"
"74","160.5141126724738","235.91164499693477","0.0037841796875","0.006591796875","0.0009765625","2584","0.0001411284391101926","32","0.0001411284391101926","0","0.0001411284391101926","0.0001411284391101926","73:0.001032881015491094;75:0.001034456912265419","73:88;75:88","73:0.0012291337848697736;75:0.0013220973690286075","0.0037841796875","0.0009765625","Yes"
"75","368.13345373917224","511.5294500694712","0.00341796875","0.004150390625","0.002685546875","2584","0.0002337726757260941","32","0.0002337726757260941","0","0.0002337726757260941","0.0002337726757260941","59:0.0024036636745143336;74:0.001034456912265419","59:88;74:88","59:0.0018776375420339886;74:0.0013220973690286075","0.00341796875","0.00439453125","Yes"
"76","279.69884895087176","388.9788503134531","0.004150390625","0.005615234375","0.002685546875","2584","0.00018622002287740414","32","0.00018622002287740414","0","0.00018622002287740414","0.00018622002287740414","81:0.0009207276683795007;61:0.001735455294563426","81:88;61:88","81:0.0009530593247261132;61:0.0025762018292472544","0.004150390625","0.002197265625","Yes"
"77","116.1524925813029","152.5657496169116","0.00341796875","0.00634765625","0.00048828125","2584","0.00021430250521133464","32","0.00021430250521133464","0","0.00021430250521133464","0.00021430250521133464","85:0.0053824893427271425;65:0.0017976783647045413","85:88;65:88","85:0.001455442637002674;65:0.0017177817353383196","0.00341796875","0.001220703125","Yes"
"78","304.0625701023245","214.81958699623996","0.0030517578125","0.01025390625","0.0009765625","2584","0.00012524119465324508","32","0.00012524119465324508","0","0.00012524119465324508","0.00012524119465324508","69:0.001325849911126581;89:0.0014987040232468385","69:88;89:88","69:0.0010804191532883256;89:0.0018500553283710974","0.0030517578125","0.001220703125","Yes"
"79","328.4447865204293","392.9792907217392","0.002685546875","0.005126953125","0.000244140625","2584","0.00018299590874169561","32","0.00018299590874169561","0","0.00018299590874169561","0.00018299590874169561","93:0.0013188047460529206;73:0.001187075962019224","93:88;73:88","93:0.0018398568696166018;73:0.0020455361602685906","0.002685546875","0.00048828125","Yes"
"80","292.64283716892396","458.6616215310702","0.0028076171875","0.00341796875","0.002197265625","2584","0.00016801176487535023","32","0.00016801176487535023","0","0.00016801176487535023","0.00016801176487535023","81:0.0008819894263355221","81:88","81:0.000843060999886236","0.0028076171875","0.001220703125","Yes"
"81","180.15020494479674","259.1187154190763","0.0032958984375","0.004150390625","0.00244140625","2584","0.00009917734862556344","32","0.00009917734862556344","0","0.00009917734862556344","0.00009917734862556344","80:0.0008819894263355221;82:0.0011091653900826004;76:0.0009207276683795007","80:88;82:88;76:88","80:0.000843060999886236;82:0.001173064932582818;76:0.0009530593247261132","0.0032958984375","0.0029296875","Yes"
"82","249.38684086643033","407.7646066121953","0.01171875","0.005126953125","0.018310546875","2584","0.0001281534766378597","32","0.0001281534766378597","0","0.0001281534766378597","0.0001281534766378597","81:0.0011091653900826004;83:0.002209131569640699","81:88;83:148","81:0.001173064932582818","0.01171875","0.004150390625","Yes"
"83","130.8681544068836","216.54978429541842","0.03173828125","0.05615234375","0.00732421875","2584","0.00026165057265354583","32","0.00026165057265354583","0","0.00026165057265354583","0.00026165057265354583","82:0.002209131569640699;84:0.0011451300452685609","96:88;82:148;84:88","84:0.001044358712086746","0.03173828125","0.018310546875","Yes"
"84","210.0391668441898","261.10093394159827","0.0040283203125","0.005859375","0.002197265625","2584","0.00009000595551541555","32","0.00009000595551541555","0","0.00009000595551541555","0.00009000595551541555","83:0.0011451300452685609;85:0.0010980497327808258","83:88;85:88","83:0.001044358712086746;85:0.0008297669438199207","0.0040283203125","0.00146484375","Yes"
"85","327.06064286146966","388.41472647127847","0.0040283203125","0.0029296875","0.005126953125","2584","0.00008921150960390048","32","0.00008921150960390048","0","0.00008921150960390048","0.00008921150960390048","77:0.0053824893427271425;86:0.0010577727008543314;84:0.0010980497327808258","77:88;86:88;84:88","77:0.001455442637002674;86:0.0008418442207925037;84:0.0008297669438199207","0.0040283203125","0.0009765625","Yes"
"86","385.08128378066465","546.4704855101699","0.00341796875","0.00390625","0.0029296875","2584","0.00009784209990137485","32","0.00009784209990137485","0","0.00009784209990137485","0.00009784209990137485","85:0.0010577727008543314;87:0.0011979864005414453","85:88;87:88","85:0.0008418442207925037;87:0.0019194559346267515","0.00341796875","0.002197265625","Yes"
"87","290.70232305390067","370.16916616857037","0.00341796875","0.00537109375","0.00146484375","2584","0.00007541043174629652","32","0.00007541043174629652","0","0.00007541043174629652","0.00007541043174629652","86:0.0011979864005414453;88:0.0017269552611155758;97:0.0011294086009266957","86:88;88:88;97:88","86:0.0019194559346267515;88:0.0018507203681515927;97:0.0013023617120638542","0.00341796875","0.00244140625","Yes"
"88","410.75730499792076","299.3203529548091","0.0069580078125","0.001953125","0.011962890625","2584","0.000150995150773374","32","0.000150995150773374","0","0.000150995150773374","0.000150995150773374","87:0.0017269552611155758;89:0.0009074263505884639","87:88;89:88","87:0.0018507203681515927;89:0.0019562274685423764","0.0069580078125","0.001708984375","Yes"
"89","408.7447560427136","348.3063259077603","0.0020751953125","0.002685546875","0.00146484375","2584","0.0001754495017856613","32","0.0001754495017856613","0","0.0001754495017856613","0.0001754495017856613","90:0.0021842858313316227;88:0.0009074263505884639;78:0.0014987040232468385","90:88;88:88;78:88","90:0.0022589541078631703;88:0.0019562274685423764;78:0.0018500553283710974","0.0020751953125","0.005859375","Yes"
"90","69.48927718908989","99.68002598707082","0.0072021484375","0.011962890625","0.00244140625","2584","0.000204479700841524","32","0.000204479700841524","0","0.000204479700841524","0.000204479700841524","89:0.0021842858313316227;91:0.002072617090524531","89:88;91:88","89:0.0022589541078631703;91:0.002177097577489795","0.0072021484375","0.0068359375","Yes"
"91","327.89079652550345","215.8404836024697","0.005859375","0.004150390625","0.007568359375","2584","0.0001585018309242618","32","0.0001585018309242618","0","0.0001585018309242618","0.0001585018309242618","98:0.000789256615318451;90:0.002072617090524531;92:0.0011343187046620462","98:88;90:88;92:88","98:0.0008187994900328566;90:0.002177097577489795;92:0.0012436896519169571","0.005859375","0.019287109375","Yes"
"92","331.7374314130456","198.04202165337384","0.0029296875","0.003173828125","0.002685546875","2584","0.00023022091079517187","32","0.00023022091079517187","0","0.00023022091079517187","0.00023022091079517187","91:0.0011343187046620462;93:0.0015560047809017596","91:88;93:88","91:0.0012436896519169571;93:0.00200035293839837","0.0029296875","0.001953125","Yes"
"93","261.3169109125172","188.7721921367007","0.0042724609375","0.0078125","0.000732421875","2584","0.0003625235221848872","32","0.0003625235221848872","0","0.0003625235221848872","0.0003625235221848872","94:0.0019175355828631446;79:0.0013188047460529206;92:0.0015560047809017596","94:88;79:88;92:88","94:0.0019424043309433925;79:0.0018398568696166018;92:0.00200035293839837","0.0042724609375","0.0029296875","Yes"
"94","367.2502066871365","255.87213351858057","0.0035400390625","0.00439453125","0.002685546875","2584","0.0002196911198654577","32","0.0002196911198654577","0","0.0002196911198654577","0.0002196911198654577","93:0.0019175355828631446;95:0.0014105040372513478","93:88;95:88","93:0.0019424043309433925;95:0.0015894516168163952","0.0035400390625","0.01416015625","Yes"
"95","335.7642276730944","253.1251990226962","0.0032958984375","0.005859375","0.001708984375","2584","0.0002552379969530154","32","0.0002552379969530154","0","0.0002552379969530154","0.0002552379969530154","99:0.0053581594897584295;94:0.0014105040372513478","99:88;94:88","99:0.0013068076971607667;94:0.0015894516168163952","0.0032958984375","0.007080078125","Yes"
"96","322.3573439124428","508.5595325105511","0.0076904296875","0.012451171875","0.0029296875","2584","0.0005028472448599515","32","0.0005028472448599515","0","0.0005028472448599515","0.0005028472448599515","103:0.0016345179708182334","83:88;103:88","103:0.002713316161070012","0.0076904296875","0.0068359375","Yes"
"97","337.5802285357953","352.98675351575264","0.0028076171875","0.00390625","0.001708984375","2584","0.00019065555436508994","32","0.00019065555436508994","0","0.00019065555436508994","0.00019065555436508994","87:0.0011294086009266957;107:0.0011623404598604392","87:88;107:88","87:0.0013023617120638542;107:0.0012036708252886885","0.0028076171875","0.0009765625","Yes"
"98","288.5067620261419","467.5196136055342","0.0030517578125","0.004638671875","0.00146484375","2584","0.00011420485539923073","32","0.00011420485539923073","0","0.00011420485539923073","0.00011420485539923073","91:0.000789256615318451;111:0.0011305817581299948","91:88;111:88","91:0.0008187994900328566;111:0.0011258931786335968","0.0030517578125","0.00341796875","Yes"
"99","268.76501879544827","308.2509263089074","0.002685546875","0.003662109375","0.001708984375","2584","0.00017655775034112743","32","0.00017655775034112743","0","0.00017655775034112743","0.00017655775034112743","115:0.0014889771975750976;95:0.0053581594897584295","115:88;95:88","115:0.001354255666532439;95:0.0013068076971607667","0.002685546875","0.00244140625","Yes"
"100","343.3503248551662","627.6307111783151","0.0035400390625","0.00537109375","0.001708984375","2584","0.000120814857152603","32","0.000120814857152603","0","0.000120814857152603","0.000120814857152603","101:0.0011392991870727842","101:88","101:0.0009484366274156719","0.0035400390625","0.00390625","Yes"
"101","361.9045881782651","540.4743851139395","0.0040283203125","0.00341796875","0.004638671875","2584","0.00007744768057584429","32","0.00007744768057584429","0","0.00007744768057584429","0.00007744768057584429","100:0.0011392991870727842;116:0.0013863003279139252;102:0.0015417614241155786","100:88;116:88;102:88","100:0.0009484366274156719;116:0.0019439515956251874;102:0.0012148048923582566","0.0040283203125","0.00244140625","Yes"
"102","265.8764187910596","438.1264891604409","0.0040283203125","0.005126953125","0.0029296875","2584","0.00019014944027284506","32","0.00019014944027284506","0","0.00019014944027284506","0.00019014944027284506","101:0.0015417614241155786;103:0.0013501496020000558","101:88;103:88","101:0.0012148048923582566;103:0.0010954752996703843","0.0040283203125","0.00390625","Yes"
"103","359.3446850997744","413.5216289586987","0.004638671875","0.008056640625","0.001220703125","2584","0.00016490777275078542","32","0.00016490777275078542","0","0.00016490777275078542","0.00016490777275078542","104:0.0015368072666939459;96:0.0016345179708182334;102:0.0013501496020000558","104:88;96:88;102:88","104:0.0011262756133701424;96:0.002713316161070012;102:0.0010954752996703843","0.004638671875","0.006591796875","Yes"
"104","329.50748836020455","424.41989766005116","0.00390625","0.0029296875","0.0048828125","2584","0.00031131130609592464","32","0.00031131130609592464","0","0.00031131130609592464","0.00031131130609592464","103:0.0015368072666939459;105:0.0018837916551038836","103:88;105:88","103:0.0011262756133701424;105:0.001642968152948343","0.00390625","0.001953125","Yes"
"105","189.57356530362765","233.89685449920142","0.004638671875","0.007568359375","0.001708984375","2584","0.0001030534916318362","32","0.0001030534916318362","0","0.0001030534916318362","0.0001030534916318362","104:0.0018837916551038836;106:0.0016186609737310065;117:0.12026672141030448","104:88;106:88;117:88","104:0.001642968152948343;106:0.0012000121237764338;117:0.075210605314779","0.004638671875","0.006103515625","Yes"
"106","272.5455542214052","374.97430578390384","0.0018310546875","0.001953125","0.001708984375","2584","0.0001327184285502184","32","0.0001327184285502184","0","0.0001327184285502184","0.0001327184285502184","107:0.0025420027119154587;105:0.0016186609737310065","107:88;105:88","107:0.00151267083549117;105:0.0012000121237764338","0.0018310546875","0.023193359375","Yes"
"107","275.42224069495194","354.3897822172735","0.003662109375","0.0048828125","0.00244140625","2584","0.0001902200941857404","32","0.0001902200941857404","0","0.0001902200941857404","0.0001902200941857404","106:0.0025420027119154587;108:0.0010455674462522546;97:0.0011623404598604392","106:88;108:88;97:88","106:0.00151267083549117;108:0.001385627187547478;97:0.0012036708252886885","0.003662109375","0.003173828125","Yes"
"108","58.959116878411585","76.71687058676463","0.00390625","0.007568359375","0.000244140625","2584","0.00018710163158509665","32","0.00018710163158509665","0","0.00018710163158509665","0.00018710163158509665","107:0.0010455674462522546;109:0.0031676921349343135","107:88;109:88","107:0.001385627187547478;109:0.0017256269687323245","0.00390625","0.00146484375","Yes"
"109","371.26431677739123","222.45092635760247","0.0030517578125","0.002197265625","0.00390625","2584","0.00017005048001077797","32","0.00017005048001077797","0","0.00017005048001077797","0.00017005048001077797","108:0.0031676921349343135;110:0.0009642674244780824;118:0.003276712253663161","108:88;110:88;118:88","108:0.0017256269687323245;110:0.00085468124432167;118:0.0028545583070602454","0.0030517578125","0.004150390625","Yes"
"110","311.8288856362295","268.3721800580962","0.0042724609375","0.005126953125","0.00341796875","2584","0.00021402871278176073","32","0.00021402871278176073","0","0.00021402871278176073","0.00021402871278176073","109:0.0009642674244780824;111:0.00207884344835102","109:88;111:88","109:0.00085468124432167;111:0.0016099231267035774","0.0042724609375","0.01171875","Yes"
"111","261.2424349566263","336.5701694247913","0.004150390625","0.004150390625","0.004150390625","2584","0.00010507917567935582","32","0.00010507917567935582","0","0.00010507917567935582","0.00010507917567935582","112:0.0016721909798510792;110:0.00207884344835102;98:0.0011305817581299948","112:88;110:88;98:88","112:0.0011744684798956073;110:0.0016099231267035774;98:0.0011258931786335968","0.004150390625","0.003173828125","Yes"
"112","271.13667020836306","307.6545919224604","0.0025634765625","0.001953125","0.00146484375","2584","0.0003056206905606623","32","0.0003056206905606623","0","0.0003056206905606623","0.0003056206905606623","111:0.0016721909798510792;113:0.0016310371624516096","111:88;113:88","111:0.0011744684798956073;113:0.00156452611582944","0.0025634765625","0.004150390625","Yes"
"113","352.6423028782963","411.8577982193442","0.00341796875","0.00341796875","0.00341796875","2584","0.0000985694073455356","32","0.0000985694073455356","0","0.0000985694073455356","0.0000985694073455356","119:0.0010978994189280444;112:0.0016310371624516096;114:0.00122046243803145","119:88;112:88;114:88","119:0.000749561722019676;112:0.00156452611582944;114:0.000844589384278116","0.00341796875","0.00439453125","Yes"
"114","274.6604830148043","433.3025704808655","0.0029296875","0.003173828125","0.002685546875","2584","0.00013968884332788778","32","0.00013968884332788778","0","0.00013968884332788778","0.00013968884332788778","115:0.001430858815119479;113:0.00122046243803145","115:88;113:88","115:0.0010459860456668857;113:0.000844589384278116","0.0029296875","0.001708984375","Yes"
"115","426.0162659810268","442.5786295830904","0.0023193359375","0.001220703125","0.00341796875","2584","0.00008606473428347993","32","0.00008606473428347993","0","0.00008606473428347993","0.00008606473428347993","99:0.0014889771975750976;114:0.001430858815119479","99:88;114:88","99:0.001354255666532439;114:0.0010459860456668857","0.0023193359375","0.002685546875","Yes"
"116","293.1323014126722","427.87427049982216","0.0009765625","0.00146484375","0.00048828125","2584","0.00022267537736808365","32","0.00022267537736808365","0","0.00022267537736808365","0.00022267537736808365","101:0.0013863003279139252;121:0.12599797120238487","101:88;121:88","101:0.0019439515956251874;121:0.06601497551976257","0.0009765625","0.00244140625","Yes"
"117","5.6596646931131085","11.346823321582836","0.082763671875","0.16552734375","0","2584","0.007275461550853039","32","0.007275461550853039","0","0.007275461550853039","0.007275461550853039","105:0.12026672141030448;125:0.10840784223695954","105:88;125:88","105:0.075210605314779;125:0.1603638297559669","0.082763671875","0.087158203125","Yes"
"118","192.56714364590326","219.24926049462266","0.003662109375","0.0048828125","0.00244140625","2584","0.0002977127634452486","32","0.0002977127634452486","0","0.0002977127634452486","0.0002977127634452486","109:0.003276712253663161;129:0.0018596641245310908","109:88;129:88","109:0.0028545583070602454;129:0.0015944472789322095","0.003662109375","0.002685546875","Yes"
"119","333.41610973602917","396.05502160731584","0.00390625","0.005126953125","0.002685546875","2584","0.0004031705068886234","32","0.0004031705068886234","0","0.0004031705068886234","0.0004031705068886234","113:0.0010978994189280444;133:0.002318442809426391","113:88;133:88","113:0.000749561722019676;133:0.0013932620987364142","0.00390625","0.001220703125","Yes"
"120","347.4947359449147","551.1292684731994","0.008056640625","0.004150390625","0.011962890625","2584","0.00013884311693795643","32","0.00013884311693795643","0","0.00013884311693795643","0.00013884311693795643","121:0.02862435087522608","121:88","121:0.06387118828575947","0.008056640625","0.006103515625","Yes"
"121","200.4978933835347","308.1257545518986","0.00634765625","0.009521484375","0.003173828125","2584","0.00024763529094618344","32","0.00024763529094618344","0","0.00024763529094618344","0.00024763529094618344","120:0.02862435087522608;122:0.019116179781645953;116:0.12599797120238487","120:88;122:88;116:88","120:0.06387118828575947;122:0.026624789713629998;116:0.06601497551976257","0.00634765625","0.009765625","Yes"
"122","237.7448768458893","393.986293678709","0.0059814453125","0.006591796875","0.00537109375","2584","0.00017417175134145374","32","0.00017417175134145374","0","0.00017417175134145374","0.00017417175134145374","121:0.019116179781645953;123:0.0009188942777582643","121:88;123:88","121:0.026624789713629998;123:0.000935680550643303","0.0059814453125","0.003173828125","Yes"
"123","416.1282660779863","596.1519929698744","0.0032958984375","0.003173828125","0.00341796875","2584","0.00010442769683228684","32","0.00010442769683228684","0","0.00010442769683228684","0.00010442769683228684","136:0.0015188276737766182;124:0.0012914024937845658;122:0.0009188942777582643","136:88;124:88;122:88","136:0.0012915966817995672;124:0.0028842280649463703;122:0.000935680550643303","0.0032958984375","0.001708984375","Yes"
"124","394.71866884582073","388.2744662297363","0.005859375","0.00390625","0.0078125","2584","0.00010043541782961212","32","0.00010043541782961212","0","0.00010043541782961212","0.00010043541782961212","123:0.0012914024937845658;125:0.0009308007014623143","123:88;125:88","123:0.0028842280649463703;125:0.0036736558663343077","0.005859375","0.015625","Yes"
"125","359.55976898225015","292.0054901479636","0.00537109375","0.0078125","0.0029296875","2584","0.0004300982245689679","32","0.0004300982245689679","0","0.0004300982245689679","0.0004300982245689679","117:0.10840784223695954;124:0.0009308007014623143;126:0.0022300404141857855","117:88;124:88;126:88","117:0.1603638297559669;124:0.0036736558663343077;126:0.0018042582121381157","0.00537109375","0.016357421875","Yes"
"126","381.542098069125","388.5414220082453","0.00439453125","0.0029296875","0.005859375","2584","0.00010639418837195178","32","0.00010639418837195178","0","0.00010639418837195178","0.00010639418837195178","127:0.0025027156874424805;125:0.0022300404141857855","127:88;125:88","127:0.002936004771848716;125:0.0018042582121381157","0.00439453125","0.00244140625","Yes"
"127","365.4330581530056","314.43869784772124","0.005615234375","0.007080078125","0.004150390625","2584","0.00009874092184128163","32","0.00009874092184128163","0","0.00009874092184128163","0.00009874092184128163","126:0.0025027156874424805;128:0.00474936199469464;137:0.002568063733834447","126:88;128:88;137:88","126:0.002936004771848716;128:0.0013757220708764395;137:0.004544878270132446","0.005615234375","0.003662109375","Yes"
"128","182.06078339975844","297.63172252090834","0.0045166015625","0.0068359375","0.002197265625","2584","0.00025160535856187855","32","0.00025160535856187855","0","0.00025160535856187855","0.00025160535856187855","127:0.00474936199469464;129:0.004812979107521459","127:88;129:88","127:0.0013757220708764395;129:0.0015087434950811218","0.0045166015625","0.001953125","Yes"
"129","355.5653626371826","331.51767230546477","0.002685546875","0.00439453125","0.00048828125","2584","0.00020735416346556363","32","0.00020735416346556363","0","0.00020735416346556363","0.00020735416346556363","130:0.0010339834118049118;128:0.004812979107521459;118:0.0018596641245310908","130:88;128:88;118:88","130:0.0011803026797588267;128:0.0015087434950811218;118:0.0015944472789322095","0.002685546875","0.001953125","Yes"
"130","373.6218655493796","526.0627901832262","0.004150390625","0.003173828125","0.005126953125","2584","0.0001435220369751564","32","0.0001435220369751564","0","0.0001435220369751564","0.0001435220369751564","129:0.0010339834118049118;131:0.0011761134192188605","129:88;131:88","129:0.0011803026797588267;131:0.002206761518236483","0.004150390625","0.03662109375","Yes"
"131","345.76347474778845","346.69742754008394","0.0076904296875","0.01318359375","0.002197265625","2584","0.00035341194162609267","32","0.00035341194162609267","0","0.00035341194162609267","0.00035341194162609267","138:0.001013479321869154;130:0.0011761134192188605;132:0.0011192787572469054","138:88;130:88;132:88","138:0.0015295560618751036;130:0.002206761518236483;132:0.00114238684599699","0.0076904296875","0.01123046875","Yes"
"132","357.50571409759283","392.1698880055475","0.008544921875","0.0107421875","0.00634765625","2584","0.0001205741076972635","32","0.0001205741076972635","0","0.0001205741076972635","0.0001205741076972635","133:0.0007282903278220398;131:0.0011192787572469054","133:88;131:88","133:0.0010690730028869444;131:0.00114238684599699","0.008544921875","0.008544921875","Yes"
"133","404.0514727557408","335.25521491651443","0.0111083984375","0.00927734375","0.012939453125","2584","0.00015596898874732775","32","0.00015596898874732775","0","0.00015596898874732775","0.00015596898874732775","132:0.0007282903278220398;134:0.001399456981019398;119:0.002318442809426391","132:88;134:88;119:88","132:0.0010690730028869444;134:0.0012404507643312412;119:0.0013932620987364142","0.0111083984375","0.006591796875","Yes"
"134","433.7657344512023","524.9961399466797","0.0086669921875","0.00732421875","0.010009765625","2584","0.00012318016571735005","32","0.00012318016571735005","0","0.00012318016571735005","0.00012318016571735005","133:0.001399456981019398;135:0.0013231450820216373","133:88;135:208","133:0.0012404507643312412","0.0086669921875","0.00390625","Yes"
"135","336.9336443527262","484.8676454000706","0.0093994140625","0.01513671875","0.003662109375","2584","0.000163297269216552","32","0.000163297269216552","0","0.000163297269216552","0.000163297269216552","134:0.0013231450820216373;139:0.0009971310501567798","134:208;139:88","139:0.06977079883995413","0.0093994140625","0.01318359375","Yes"
"136","338.0284782155926","560.9344877497596","0.0067138671875","0.0068359375","0.006591796875","2584","0.00007007443408683777","32","0.00007007443408683777","0","0.00007007443408683777","0.00007007443408683777","123:0.0015188276737766182;143:0.001543655729110277","123:88;143:88","123:0.0012915966817995672;143:0.0011635370577096626","0.0067138671875","0.054931640625","Yes"
"137","128.69495767064544","196.43603558185978","0.00341796875","0.00634765625","0.00048828125","2584","0.0002051120458143779","32","0.0002051120458143779","0","0.0002051120458143779","0.0002051120458143779","147:0.0027588427863735887;127:0.002568063733834447","147:88;127:88","147:0.004517883262851824;127:0.004544878270132446","0.00341796875","0.003173828125","Yes"
"138","385.47576156365886","346.7603389818887","0.006591796875","0.0048828125","0.00830078125","2584","0.0004908983814558779","32","0.0004908983814558779","0","0.0004908983814558779","0.0004908983814558779","151:0.0021391749000578275;131:0.001013479321869154","151:88;131:88","151:0.0020457379955952093;131:0.0015295560618751036","0.006591796875","0.005126953125","Yes"
"139","271.59307055433976","522.9465537759802","0.0029296875","0.00390625","0.001953125","2584","0.0000712384077253305","32","0.0000712384077253305","0","0.0000712384077253305","0.0000712384077253305","155:0.0008297455441036716;135:0.0009971310501567798","155:88;135:88","155:0.0009783184108968779;135:0.06977079883995413","0.0029296875","0.00634765625","Yes"
"140","327.86272969796875","515.9072008208178","0.0941162109375","0.153076171875","0.03515625","2584","0.0009505019324621767","32","0.0009505019324621767","0","0.0009505019324621767","0.0009505019324621767","141:0.0039532300704539225","141:88","141:0.0023601626697611344","0.0941162109375","0.014404296875","Yes"
"141","378.516050196167","394.2334363665387","0.00439453125","0.005859375","0.0029296875","2584","0.00015012275414126163","32","0.00015012275414126163","0","0.00015012275414126163","0.00015012275414126163","140:0.0039532300704539225;142:0.0010141420161227932","140:88;142:88","140:0.0023601626697611344;142:0.0007569553487665193","0.00439453125","0.004150390625","Yes"
"142","245.2103713114151","237.65925770438537","0.0042724609375","0.0068359375","0.001708984375","2584","0.000121266085295543","32","0.000121266085295543","0","0.000121266085295543","0.000121266085295543","143:0.0020239191358393527;141:0.0010141420161227932","143:88;141:88","143:0.001723761072674912;141:0.0007569553487665193","0.0042724609375","0.004150390625","Yes"
"143","252.80216907885773","417.18524699125976","0.0032958984375","0.005615234375","0.0009765625","2584","0.0001363579415330382","32","0.0001363579415330382","0","0.0001363579415330382","0.0001363579415330382","142:0.0020239191358393527;144:0.0012269098360493391;136:0.001543655729110277","142:88;144:88;136:88","142:0.001723761072674912;144:0.000919396127243649;136:0.0011635370577096626","0.0032958984375","0.001953125","Yes"
"144","324.41789449940376","336.8734527431328","0.0059814453125","0.01025390625","0.001708984375","2584","0.0002785852282660974","32","0.0002785852282660974","0","0.0002785852282660974","0.0002785852282660974","145:0.0012150438356449966;143:0.0012269098360493391","145:88;143:88","145:0.0009837517369228055;143:0.000919396127243649","0.0059814453125","0.0029296875","Yes"
"145","411.6971956358853","440.0543274953011","0.0028076171875","0.00439453125","0.001220703125","2584","0.00008034832366621771","32","0.00008034832366621771","0","0.00008034832366621771","0.00008034832366621771","144:0.0012150438356449966","144:88;146:88","144:0.0009837517369228055","0.0028076171875","0.004638671875","Yes"
"146","280.5774469119611","307.6943430991079","0.0029296875","0.0029296875","0.001708984375","2584","0.00011032344008053187","32","0.00011032344008053187","0","0.00011032344008053187","0.00011032344008053187","147:0.0017849469694507514","145:88;147:88","147:0.0012913160156975412","0.0029296875","0.001953125","Yes"
"147","166.4639783962448","195.84363930252985","0.0035400390625","0.005859375","0.001220703125","2584","0.00007520922846833438","32","0.00007520922846833438","0","0.00007520922846833438","0.00007520922846833438","148:0.0013138228845128719;137:0.0027588427863735887;146:0.0017849469694507514","148:88;137:88;146:88","148:0.0011106250108782467;137:0.004517883262851824;146:0.0012913160156975412","0.0035400390625","0.00927734375","Yes"
"148","275.5802415102616","363.0495045983703","0.002197265625","0.0029296875","0.00146484375","2584","0.00008921083409614656","32","0.00008921083409614656","0","0.00008921083409614656","0.00008921083409614656","147:0.0013138228845128719;149:0.0010197413116153076","147:88;149:88","147:0.0011106250108782467;149:0.0020410641938768126","0.002197265625","0.001220703125","Yes"
"149","323.525801370212","296.537496356508","0.0028076171875","0.004150390625","0.00146484375","2584","0.00014322416525076355","32","0.00014322416525076355","0","0.00014322416525076355","0.00014322416525076355","150:0.0012345228765947291;148:0.0010197413116153076","150:88;148:88","150:0.0025734013884407547;148:0.0020410641938768126","0.0028076171875","0.005859375","Yes"
"150","283.51216544759166","253.40786366682636","0.0057373046875","0.002685546875","0.0087890625","2584","0.00013105883172349016","32","0.00013105883172349016","0","0.00013105883172349016","0.00013105883172349016","149:0.0012345228765947291;151:0.0011985490470072802","149:88;151:88","149:0.0025734013884407547;151:0.001460547660274869","0.0057373046875","0.006591796875","Yes"
"151","275.7515026587283","310.3681251808304","0.0078125","0.003173828125","0.012451171875","2584","0.00010679071640127766","32","0.00010679071640127766","0","0.00010679071640127766","0.00010679071640127766","138:0.0021391749000578275;152:0.0011958628791266523;150:0.0011985490470072802","138:88;152:88;150:88","138:0.0020457379955952093;152:0.0018254390690395916;150:0.001460547660274869","0.0078125","0.0068359375","Yes"
"152","205.90031897133662","322.253199057462","0.0064697265625","0.0087890625","0.004150390625","2584","0.00014311216150764337","32","0.00014311216150764337","0","0.00014311216150764337","0.00014311216150764337","151:0.0011958628791266523;153:0.0009192046921572827","151:88;153:88","151:0.0018254390690395916;153:0.0011631129792317452","0.0064697265625","0.00244140625","Yes"
"153","391.86979143866483","500.031061531338","0.0035400390625","0.002685546875","0.00439453125","2584","0.0000962317947910131","32","0.0000962317947910131","0","0.0000962317947910131","0.0000962317947910131","152:0.0009192046921572827;154:0.0007271140859801128","152:88;154:88","152:0.0011631129792317452;154:0.000763078030845854","0.0035400390625","0.00244140625","Yes"
